service_date,service_hour,dong_name,included_in_3d_map,day_type,living_population,temperature,rain,business_total,subway_daily_alight,traffic_speed,traffic_congestion,transit_pressure,subway_pressure,hourly_raw_score,hourly_relative_demand
20260307,6,논현2동,1,weekday,33724.4391,-0.6,0.0,5294.0,1621.2,31.2,0.032051282051282055,2704.419,4676.772,0.2801056,0.09256344
20260307,6,대치4동,1,weekday,27801.1632,-0.6,0.0,3868.0,877.2,25.7,0.038910505836575876,4089.097,1517.484,0.27449874,0.09071061
20260307,6,삼성1동,1,weekday,21060.1897,-0.6,0.0,3259.0,4169.4,27.4,0.03649635036496351,2929.677,1781.354,0.2255619,0.07453898
20260307,6,삼성2동,1,weekday,34770.3244,-0.6,0.0,3595.0,3959.8,26.1,0.038314176245210725,1735.581,6695.612,0.38774986,0.12813547
20260307,6,신사동,1,weekday,22595.1725,-0.6,0.0,5409.0,1434.27,29.1,0.034364261168384876,276.419,1513.226,0.11317596,0.03740002
20260307,6,압구정동,0,weekday,29589.7169,-0.6,0.0,4304.0,2529.27,27.2,0.03676470588235294,2210.29,3238.904,0.27081273,0.08949253
20260307,6,역삼1동,1,weekday,61333.2841,-0.6,0.0,13420.0,8368.73,30.0,0.03333333333333333,7301.742,8350.322,0.83495273,0.27591772
20260307,6,역삼2동,1,weekday,42803.0384,-0.6,0.0,3555.0,0.0,29.1,0.034364261168384876,893.0,0.0,0.15600243,0.05155242
20260307,6,청담동,1,weekday,34773.5911,-0.6,0.0,4760.0,1922.93,28.8,0.034722222222222224,743.452,2374.258,0.20902858,0.06907539
20260307,7,논현1동,1,weekday,31686.8091,-0.7,0.0,5187.0,6356.6,30.6,0.032679738562091505,9438.677,8310.646,0.30103625,0.09036604
20260307,7,논현2동,1,weekday,35028.6863,-0.7,0.0,5294.0,3810.93,31.0,0.03225806451612903,8210.871,11410.064,0.31052678,0.09321494
20260307,7,대치4동,1,weekday,29398.8915,-0.7,0.0,3868.0,2289.67,26.2,0.03816793893129771,11028.129,3961.226,0.31529048,0.09464493
20260307,7,삼성1동,1,weekday,23391.9567,-0.7,0.0,3259.0,11679.6,27.7,0.036101083032490974,7149.29,3977.87,0.25274573,0.07587004
20260307,7,삼성2동,1,weekday,34880.8555,-0.7,0.0,3595.0,12172.73,26.9,0.03717472118959108,4812.903,18967.612,0.41303435,0.123986
20260307,7,신사동,1,weekday,23445.444,-0.7,0.0,5409.0,3567.07,29.2,0.03424657534246575,734.194,3662.71,0.14531394,0.04362081
20260307,7,압구정동,0,weekday,30576.9602,-0.7,0.0,4304.0,5121.27,27.3,0.03663003663003663,5971.71,6516.646,0.28319512,0.08501043
20260307,7,역삼1동,1,weekday,63643.3326,-0.7,0.0,13420.0,25880.13,30.1,0.03322259136212624,19570.355,25164.128,0.88305648,0.26507877
20260307,7,역삼2동,1,weekday,42607.65495,-0.7,0.0,3555.0,0.0,29.3,0.034129692832764506,1982.065,0.0,0.18755953,0.05630223
20260307,7,청담동,1,weekday,37193.3222,-0.7,0.0,4760.0,4095.4,28.5,0.03508771929824561,1777.742,4873.936,0.23953968,0.0719058
20260307,8,논현1동,1,weekday,32968.3823,-0.4,0.0,5187.0,14366.93,28.5,0.03508771929824561,14599.355,16820.388,0.33488963,0.09931035
20260307,8,논현2동,1,weekday,37027.1175,-0.4,0.0,5294.0,12126.07,29.9,0.033444816053511704,11176.742,30478.0,0.34333342,0.10181433
20260307,8,대치4동,1,weekday,35399.0628,-0.4,0.0,3868.0,3283.8,25.9,0.03861003861003861,12243.774,5162.064,0.30235094,0.08966112
20260307,8,삼성1동,1,weekday,27162.9648,-0.4,0.0,3259.0,25901.4,27.6,0.036231884057971016,8663.194,9544.71,0.25029559,0.07422428
20260307,8,삼성2동,1,weekday,34616.0398,-0.4,0.0,3595.0,28229.27,26.4,0.03787878787878788,6125.258,42871.936,0.41328781,0.12255906
20260307,8,신사동,1,weekday,26209.2593,-0.4,0.0,5409.0,8398.2,28.1,0.03558718861209964,855.29,8242.774,0.1542517,0.0457428
20260307,8,압구정동,0,weekday,33828.231,-0.4,0.0,4304.0,14350.8,27.2,0.03676470588235294,9210.129,16254.258,0.30661345,0.09092515
20260307,8,역삼1동,1,weekday,68380.2023,-0.4,0.0,13420.0,58481.07,29.4,0.034013605442176874,24331.29,52157.806,0.87880952,0.2606079
20260307,8,역삼2동,1,weekday,42678.626449999996,-0.4,0.0,3555.0,0.0,29.1,0.034364261168384876,1848.968,0.0,0.1543094,0.04575992
20260307,8,청담동,1,weekday,40507.3445,-0.4,0.0,4760.0,9180.73,28.2,0.03546099290780142,2446.613,10098.838,0.23401081,0.06939509
20260307,9,논현1동,1,weekday,35541.3452,0.3,0.0,5187.0,14998.2,28.6,0.03496503496503496,10120.0,16922.902,0.3034538,0.09588611
20260307,9,논현2동,1,weekday,39497.6236,0.3,0.0,5294.0,9095.13,28.6,0.03496503496503496,6611.613,24828.0,0.29368014,0.0927978
20260307,9,대치4동,1,weekday,42855.7107,0.3,0.0,3868.0,2860.73,24.2,0.04132231404958678,7594.581,4190.838,0.29329002,0.09267453
20260307,9,삼성1동,1,weekday,31539.5705,0.3,0.0,3259.0,20234.93,25.5,0.0392156862745098,5313.581,7313.29,0.23226869,0.07339286
20260307,9,삼성2동,1,weekday,34613.2806,0.3,0.0,3595.0,20195.13,24.9,0.040160642570281124,3545.774,32631.032,0.33284933,0.10517458
20260307,9,신사동,1,weekday,33148.3367,0.3,0.0,5409.0,10339.93,27.7,0.036101083032490974,805.903,10222.388,0.15738196,0.04972995
20260307,9,압구정동,0,weekday,40514.1758,0.3,0.0,4304.0,17445.8,26.1,0.038314176245210725,6899.097,18976.646,0.328878,0.10391971
20260307,9,역삼1동,1,weekday,78170.6821,0.3,0.0,13420.0,54265.07,27.9,0.03584229390681004,16651.161,48512.0,0.88103943,0.27839309
20260307,9,역삼2동,1,weekday,42551.28405,0.3,0.0,3555.0,0.0,27.0,0.037037037037037035,1293.355,0.0,0.13295149,0.04201035
20260307,9,청담동,1,weekday,45099.7988,0.3,0.0,4760.0,6113.27,26.7,0.03745318352059925,1788.968,6957.354,0.20893876,0.06602101
20260307,10,논현1동,1,weekday,37362.175,1.2,0.0,5187.0,7581.07,25.4,0.03937007874015748,6594.129,9760.322,0.27009241,0.09733284
20260307,10,논현2동,1,weekday,42902.3783,1.2,0.0,5294.0,3856.87,24.9,0.040160642570281124,3772.355,12546.516,0.24690122,0.08897547
20260307,10,대치4동,1,weekday,46356.642,1.2,0.0,3868.0,1870.67,22.6,0.04424778761061947,4739.645,2950.968,0.25079505,0.09037868
20260307,10,삼성1동,1,weekday,36048.3147,1.2,0.0,3259.0,9497.93,23.7,0.04219409282700422,3991.548,4858.0,0.20706203,0.07461867
20260307,10,삼성2동,1,weekday,34272.8129,1.2,0.0,3595.0,9639.33,23.1,0.04329004329004329,2078.226,17475.226,0.27434162,0.09886413
20260307,10,신사동,1,weekday,38392.7986,1.2,0.0,5409.0,5338.93,24.4,0.04098360655737705,647.968,5834.0,0.13662591,0.0492357
20260307,10,압구정동,0,weekday,46348.1438,1.2,0.0,4304.0,9622.13,23.6,0.0423728813559322,5351.516,11849.484,0.34181044,0.12317778
20260307,10,역삼1동,1,weekday,87253.6415,1.2,0.0,13420.0,24043.4,25.4,0.03937007874015748,10041.516,24667.032,0.82,0.29550232
20260307,10,역삼2동,1,weekday,42263.208199999994,1.2,0.0,3555.0,0.0,24.9,0.040160642570281124,958.806,0.0,0.05324333,0.01918723
20260307,10,청담동,1,weekday,49651.6893,1.2,0.0,4760.0,2533.73,23.6,0.0423728813559322,1187.677,3411.806,0.17406393,0.06272719
20260307,11,논현1동,1,weekday,38854.0951,1.9,0.0,5187.0,5558.07,22.6,0.04424778761061947,6285.355,8198.386,0.29291193,0.10017055
20260307,11,논현2동,1,weekday,45314.6493,1.9,0.0,5294.0,1987.07,22.6,0.04424778761061947,3328.226,9080.902,0.22762618,0.07784401
20260307,11,대치4동,1,weekday,49198.9009,1.9,0.0,3868.0,1425.73,20.3,0.04926108374384236,4493.0,2570.388,0.25814595,0.08828122
20260307,11,삼성1동,1,weekday,41114.5918,1.9,0.0,3259.0,6649.8,21.3,0.046948356807511735,4032.645,4819.42,0.24269832,0.08299841
20260307,11,삼성2동,1,weekday,33687.1042,1.9,0.0,3595.0,6340.53,20.4,0.04901960784313726,1936.097,14057.098,0.28881157,0.0987683
20260307,11,신사동,1,weekday,42873.5691,1.9,0.0,5409.0,4097.13,21.6,0.046296296296296294,681.935,4861.612,0.16757792,0.0573086
20260307,11,압구정동,0,weekday,49663.7753,1.9,0.0,4304.0,7556.73,20.2,0.04950495049504951,4961.516,10569.292,0.4036933,0.13805577
20260307,11,역삼1동,1,weekday,93747.3277,1.9,0.0,13420.0,14937.87,22.7,0.04405286343612335,9420.032,19121.806,0.82,0.28042509
20260307,11,역삼2동,1,weekday,41699.45255,1.9,0.0,3555.0,0.0,22.1,0.04524886877828054,949.452,0.0,0.05384909,0.01841541
20260307,11,청담동,1,weekday,51449.6594,1.9,0.0,4760.0,1658.4,21.3,0.046948356807511735,1103.452,2813.612,0.16881779,0.05773262
20260307,12,논현1동,1,weekday,39419.3032,3.0,0.0,5187.0,5665.87,21.9,0.04566210045662101,6633.0,8776.258,0.32163483,0.10280124
20260307,12,논현2동,1,weekday,46747.1823,3.0,0.0,5294.0,1779.27,21.9,0.04566210045662101,3758.29,9271.29,0.25631759,0.08192448
20260307,12,대치4동,1,weekday,53440.1965,3.0,0.0,3868.0,1810.13,19.9,0.05025125628140704,5236.032,3202.774,0.27481287,0.08783596
