service_date,service_hour,dong_name,transit_dong_code,included_in_3d_map,transit_inbound,transit_outbound,transit_internal,transit_pressure
20260328,6,삼성2동,11230590,1,346,268,47,567
20260328,6,대치4동,11230630,1,1043,391,35,1399
20260328,6,역삼1동,11230640,1,1547,985,142,2390
20260328,6,역삼2동,11230650,1,203,191,57,337
20260328,6,압구정동,11230770,0,1092,348,40,1400
20260328,6,청담동,11230780,1,383,126,43,466
20260328,7,신사동,11230510,1,212,98,30,280
20260328,7,논현1동,11230520,1,1900,1042,88,2854
20260328,7,논현2동,11230530,1,1685,470,67,2088
20260328,7,삼성1동,11230580,1,1819,451,68,2202
20260328,7,삼성2동,11230590,1,555,343,82,816
20260328,7,대치4동,11230630,1,1618,492,55,2055
20260328,7,역삼1동,11230640,1,2891,1379,204,4066
20260328,7,역삼2동,11230650,1,340,248,76,512
20260328,7,압구정동,11230770,0,2335,462,63,2734
20260328,7,청담동,11230780,1,577,209,55,731
20260328,8,신사동,11230510,1,380,162,48,494
20260328,8,논현1동,11230520,1,4777,1981,204,6554
20260328,8,논현2동,11230530,1,2948,726,133,3541
20260328,8,삼성1동,11230580,1,3330,672,96,3906
20260328,8,삼성2동,11230590,1,1031,594,167,1458
20260328,8,대치4동,11230630,1,2898,849,114,3633
20260328,8,역삼1동,11230640,1,5972,2630,553,8049
20260328,8,역삼2동,11230650,1,499,446,129,816
20260328,8,압구정동,11230770,0,5731,720,86,6365
20260328,8,청담동,11230780,1,1205,355,138,1422
20260328,9,신사동,11230510,1,563,230,64,729
20260328,9,논현1동,11230520,1,5212,2773,342,7643
20260328,9,논현2동,11230530,1,3397,983,230,4150
20260328,9,삼성1동,11230580,1,4074,832,181,4725
20260328,9,삼성2동,11230590,1,1275,906,295,1886
20260328,9,대치4동,11230630,1,3630,1253,187,4696
20260328,9,역삼1동,11230640,1,6954,3696,958,9692
20260328,9,역삼2동,11230650,1,495,628,245,878
20260328,9,압구정동,11230770,0,5542,1097,191,6448
20260328,9,청담동,11230780,1,1304,529,239,1594
20260328,10,신사동,11230510,1,524,345,109,760
20260328,10,논현1동,11230520,1,4540,3848,410,7978
20260328,10,논현2동,11230530,1,3294,1193,236,4251
20260328,10,삼성1동,11230580,1,4251,1249,213,5287
20260328,10,삼성2동,11230590,1,1251,973,297,1927
20260328,10,대치4동,11230630,1,3123,1514,215,4422
20260328,10,역삼1동,11230640,1,6818,5369,1061,11126
20260328,10,역삼2동,11230650,1,516,604,234,886
20260328,10,압구정동,11230770,0,5115,1745,256,6604
20260328,10,청담동,11230780,1,984,531,230,1285
20260328,11,신사동,11230510,1,602,365,98,869
20260328,11,논현1동,11230520,1,4638,4981,483,9136
20260328,11,논현2동,11230530,1,2923,1544,298,4169
20260328,11,삼성1동,11230580,1,4246,1762,310,5698
20260328,11,삼성2동,11230590,1,1414,1088,302,2200
20260328,11,대치4동,11230630,1,3174,1988,284,4878
20260328,11,역삼1동,11230640,1,6973,6593,1183,12383
20260328,11,역삼2동,11230650,1,616,786,274,1128
20260328,11,압구정동,11230770,0,4618,2421,344,6695
20260328,11,청담동,11230780,1,1005,751,312,1444
20260328,12,신사동,11230510,1,718,530,150,1098
20260328,12,논현1동,11230520,1,4519,5509,538,9490
20260328,12,논현2동,11230530,1,3081,2109,350,4840
20260328,12,삼성1동,11230580,1,4410,2559,448,6521
20260328,12,삼성2동,11230590,1,1435,1294,370,2359
20260328,12,대치4동,11230630,1,3771,3157,519,6409
20260328,12,역삼1동,11230640,1,7556,8175,1321,14410
20260328,12,역삼2동,11230650,1,758,963,303,1418
20260328,12,압구정동,11230770,0,4431,3458,486,7403
20260328,12,청담동,11230780,1,906,872,325,1453
20260328,13,신사동,11230510,1,776,683,203,1256
20260328,13,논현1동,11230520,1,4630,6445,645,10430
20260328,13,논현2동,11230530,1,3022,2639,425,5236
20260328,13,삼성1동,11230580,1,4622,2989,519,7092
20260328,13,삼성2동,11230590,1,1476,1559,424,2611
20260328,13,대치4동,11230630,1,3320,3433,565,6188
20260328,13,역삼1동,11230640,1,7103,8705,1553,14255
20260328,13,역삼2동,11230650,1,685,949,275,1359
20260328,13,압구정동,11230770,0,4373,3866,521,7718
20260328,13,청담동,11230780,1,952,952,328,1576
20260328,14,신사동,11230510,1,696,696,189,1203
20260328,14,논현1동,11230520,1,4049,6879,649,10279
20260328,14,논현2동,11230530,1,2511,2683,389,4805
20260328,14,삼성1동,11230580,1,3992,3738,633,7097
20260328,14,삼성2동,11230590,1,1266,1525,401,2390
20260328,14,대치4동,11230630,1,2627,3396,452,5571
20260328,14,역삼1동,11230640,1,6385,9154,1456,14083
20260328,14,역삼2동,11230650,1,690,773,272,1191
20260328,14,압구정동,11230770,0,3876,4598,614,7860
20260328,14,청담동,11230780,1,854,975,286,1543
20260328,15,신사동,11230510,1,766,727,174,1319
20260328,15,논현1동,11230520,1,3688,6860,596,9952
20260328,15,논현2동,11230530,1,2399,3047,373,5073
20260328,15,삼성1동,11230580,1,3341,4343,670,7014
20260328,15,삼성2동,11230590,1,1232,1550,365,2417
20260328,15,대치4동,11230630,1,2479,3778,453,5804
20260328,15,역삼1동,11230640,1,6067,9549,1373,14243
20260328,15,역삼2동,11230650,1,714,909,243,1380
20260328,15,압구정동,11230770,0,3567,5242,579,8230
20260328,15,청담동,11230780,1,842,1033,309,1566
20260328,16,신사동,11230510,1,821,987,262,1546
20260328,16,논현1동,11230520,1,4180,8304,673,11811
20260328,16,논현2동,11230530,1,2553,3297,385,5465
20260328,16,삼성1동,11230580,1,2954,5206,846,7314
20260328,16,삼성2동,11230590,1,1456,1794,434,2816
20260328,16,대치4동,11230630,1,2577,3865,519,5923
20260328,16,역삼1동,11230640,1,7062,10649,1446,16265
20260328,16,역삼2동,11230650,1,778,860,258,1380
20260328,16,압구정동,11230770,0,3706,6011,591,9126
20260328,16,청담동,11230780,1,931,1131,349,1713
20260328,17,신사동,11230510,1,855,937,240,1552
20260328,17,논현1동,11230520,1,4074,7084,659,10499
20260328,17,논현2동,11230530,1,2141,2992,379,4754
20260328,17,삼성1동,11230580,1,2469,5229,859,6839
20260328,17,삼성2동,11230590,1,1342,1617,407,2552
20260328,17,대치4동,11230630,1,2527,4234,602,6159
20260328,17,역삼1동,11230640,1,7315,9480,1365,15430
20260328,17,역삼2동,11230650,1,710,982,313,1379
20260328,17,압구정동,11230770,0,3465,5471,645,8291
20260328,17,청담동,11230780,1,910,1249,373,1786
20260328,18,신사동,11230510,1,614,822,184,1252
20260328,18,논현1동,11230520,1,3012,5573,498,8087
20260328,18,논현2동,11230530,1,1431,2762,316,3877
20260328,18,삼성1동,11230580,1,1694,4846,856,5684
20260328,18,삼성2동,11230590,1,1015,1219,333,1901
20260328,18,대치4동,11230630,1,1840,3190,421,4609
20260328,18,역삼1동,11230640,1,5317,7839,1106,12050
20260328,18,역삼2동,11230650,1,625,762,231,1156
20260328,18,압구정동,11230770,0,2449,4666,580,6535
20260328,18,청담동,11230780,1,738,1314,352,1700
20260328,19,신사동,11230510,1,481,715,150,1046
20260328,19,논현1동,11230520,1,2082,4533,428,6187
20260328,19,논현2동,11230530,1,1043,2804,289,3558
20260328,19,삼성1동,11230580,1,1102,3387,542,3947
20260328,19,삼성2동,11230590,1,808,1099,249,1658
20260328,19,대치4동,11230630,1,1339,2645,302,3682
20260328,19,역삼1동,11230640,1,3903,5861,758,9006
20260328,19,역삼2동,11230650,1,483,584,160,907
20260328,19,압구정동,11230770,0,1624,4278,478,5424
20260328,19,청담동,11230780,1,514,1100,259,1355
20260328,20,신사동,11230510,1,352,700,141,911
20260328,20,논현1동,11230520,1,1657,4338,287,5708
20260328,20,논현2동,11230530,1,848,2099,197,2750
20260328,20,삼성1동,11230580,1,979,2952,388,3543
20260328,20,삼성2동,11230590,1,808,933,207,1534
20260328,20,대치4동,11230630,1,1132,2441,255,3318
20260328,20,역삼1동,11230640,1,3377,5860,639,8598
20260328,20,역삼2동,11230650,1,456,499,110,845
20260328,20,압구정동,11230770,0,1154,4674,344,5484
20260328,20,청담동,11230780,1,540,835,163,1212
20260328,21,신사동,11230510,1,231,583,112,702
20260328,21,논현1동,11230520,1,1325,4613,270,5668
20260328,21,논현2동,11230530,1,715,1760,162,2313
20260328,21,삼성1동,11230580,1,827,2520,368,2979
20260328,21,삼성2동,11230590,1,847,857,159,1545
20260328,21,대치4동,11230630,1,1121,2593,363,3351
20260328,21,역삼1동,11230640,1,3164,5836,545,8455
20260328,21,역삼2동,11230650,1,537,455,104,888
20260328,21,압구정동,11230770,0,947,3201,242,3906
20260328,21,청담동,11230780,1,435,687,113,1009
20260328,22,신사동,11230510,1,180,437,86,531
20260328,22,논현1동,11230520,1,1119,4065,226,4958
20260328,22,논현2동,11230530,1,559,1407,114,1852
20260328,22,삼성1동,11230580,1,559,1781,212,2128
20260328,22,삼성2동,11230590,1,628,662,130,1160
20260328,22,대치4동,11230630,1,862,2989,407,3444
20260328,22,역삼1동,11230640,1,2423,5473,451,7445
20260328,22,역삼2동,11230650,1,414,526,102,838
20260328,22,압구정동,11230770,0,747,2272,199,2820
20260328,22,청담동,11230780,1,416,603,94,925
20260328,23,신사동,11230510,1,108,253,40,321
20260328,23,논현1동,11230520,1,571,2118,153,2536
20260328,23,논현2동,11230530,1,251,547,66,732
20260328,23,삼성1동,11230580,1,258,543,112,689
20260328,23,삼성2동,11230590,1,234,313,82,465
20260328,23,대치4동,11230630,1,362,815,132,1045
20260328,23,역삼1동,11230640,1,984,2884,325,3543
20260328,23,역삼2동,11230650,1,225,178,39,364
20260328,23,압구정동,11230770,0,374,886,113,1147
20260328,23,청담동,11230780,1,210,261,40,431
20260329,0,신사동,11230510,1,17,24,8,33
20260329,0,논현1동,11230520,1,64,127,14,177
20260329,0,논현2동,11230530,1,14,24,8,30
20260329,0,삼성1동,11230580,1,28,90,15,103
20260329,0,삼성2동,11230590,1,37,43,12,68
20260329,0,대치4동,11230630,1,35,58,14,79
20260329,0,역삼1동,11230640,1,114,295,54,355
20260329,0,역삼2동,11230650,1,50,41,4,87
20260329,0,압구정동,11230770,0,18,94,22,90
20260329,0,청담동,11230780,1,15,52,12,55
20260329,1,신사동,11230510,1,0,1,0,1
20260329,1,논현1동,11230520,1,20,43,2,61
20260329,1,논현2동,11230530,1,0,0,0,0
20260329,1,삼성1동,11230580,1,5,10,3,12
20260329,1,삼성2동,11230590,1,12,30,6,36
20260329,1,대치4동,11230630,1,23,17,1,39
20260329,1,역삼1동,11230640,1,51,109,12,148
20260329,1,역삼2동,11230650,1,16,13,1,28
20260329,1,압구정동,11230770,0,0,0,0,0
20260329,1,청담동,11230780,1,8,12,0,20
20260329,2,신사동,11230510,1,0,0,0,0
20260329,2,논현1동,11230520,1,16,49,4,61
20260329,2,논현2동,11230530,1,0,0,0,0
20260329,2,삼성1동,11230580,1,14,14,1,27
20260329,2,삼성2동,11230590,1,18,9,2,25
20260329,2,대치4동,11230630,1,16,17,0,33
20260329,2,역삼1동,11230640,1,52,72,4,120
20260329,2,역삼2동,11230650,1,25,6,0,31
20260329,2,압구정동,11230770,0,0,0,0,0
20260329,2,청담동,11230780,1,8,8,1,15
20260329,3,신사동,11230510,1,0,0,0,0
20260329,3,논현1동,11230520,1,23,27,1,49
20260329,3,논현2동,11230530,1,3,0,0,3
20260329,3,삼성1동,11230580,1,31,11,3,39
20260329,3,삼성2동,11230590,1,30,20,5,45
20260329,3,대치4동,11230630,1,15,17,0,32
20260329,3,역삼1동,11230640,1,81,62,11,132
20260329,3,역삼2동,11230650,1,35,16,0,51
20260329,3,압구정동,11230770,0,4,0,0,4
20260329,3,청담동,11230780,1,20,9,2,27
20260329,4,신사동,11230510,1,38,14,1,51
20260329,4,논현1동,11230520,1,85,100,17,168
20260329,4,논현2동,11230530,1,51,26,2,75
20260329,4,삼성1동,11230580,1,54,5,2,57
20260329,4,삼성2동,11230590,1,26,26,9,43
20260329,4,대치4동,11230630,1,37,39,4,72
20260329,4,역삼1동,11230640,1,125,135,19,241
20260329,4,역삼2동,11230650,1,56,37,7,86
20260329,4,압구정동,11230770,0,69,45,4,110
20260329,4,청담동,11230780,1,88,42,5,125
20260329,5,신사동,11230510,1,80,38,6,112
20260329,5,논현1동,11230520,1,411,407,43,775
20260329,5,논현2동,11230530,1,520,124,11,633
20260329,5,삼성1동,11230580,1,528,126,12,642
20260329,5,삼성2동,11230590,1,195,94,17,272
20260329,5,대치4동,11230630,1,356,172,16,512
20260329,5,역삼1동,11230640,1,683,453,48,1088
20260329,5,역삼2동,11230650,1,92,41,9,124
20260329,5,압구정동,11230770,0,576,206,22,760
20260329,5,청담동,11230780,1,192,80,14,258
20260329,6,신사동,11230510,1,89,39,10,118
20260329,6,논현1동,11230520,1,531,669,56,1144
20260329,6,논현2동,11230530,1,551,261,22,790
20260329,6,삼성1동,11230580,1,634,282,26,890
20260329,6,삼성2동,11230590,1,241,200,36,405
20260329,6,대치4동,11230630,1,435,304,29,710
20260329,6,역삼1동,11230640,1,954,764,97,1621
20260329,6,역삼2동,11230650,1,122,138,32,228
20260329,6,압구정동,11230770,0,819,323,41,1101
20260329,6,청담동,11230780,1,263,120,29,354
20260329,7,신사동,11230510,1,131,56,19,168
20260329,7,논현1동,11230520,1,751,768,79,1440
20260329,7,논현2동,11230530,1,824,349,44,1129
20260329,7,삼성1동,11230580,1,1181,320,41,1460
20260329,7,삼성2동,11230590,1,314,212,52,474
20260329,7,대치4동,11230630,1,765,365,44,1086
20260329,7,역삼1동,11230640,1,1627,1056,118,2565
20260329,7,역삼2동,11230650,1,210,163,42,331
20260329,7,압구정동,11230770,0,1223,266,32,1457
20260329,7,청담동,11230780,1,326,129,34,421
20260329,8,신사동,11230510,1,224,111,38,297
